customer_id,age,gender,city,country,acquisition_channel,loyalty_level,purchase_frequency,average_order_value,total_orders,total_spent,discount_usage,last_purchase_days,number_returns,payment_method,device,newsletter_subscribed,signup_date,record_source,churn
CUST-000333,31.0,Femme,Bruxelles,Belgique,Social Media,Bronze,2.0,76.21,3,239.94,0.565,60,0,Carte,Mobile,False,2022-07-22,retailsense_demo,True
CUST-000334,27.0,Homme,Genève,Suisse,Social Media,Silver,4.0,175.94,13,2433.17,0.269,49,0,,Desktop,True,2022-10-26,retailsense_demo,False
CUST-000335,39.0,Femme,Lille,France,Paid Search,Gold,7.0,118.74,15,1721.9,0.238,60,1,Virement,Desktop,True,2023-07-07,retailsense_demo,False
CUST-000336,24.0,Homme,Bruxelles,Belgique,Referral,Gold,5.0,51.92,8,393.06,0.513,0,1,PayPal,Mobile,True,2021-03-13,retailsense_demo,False
CUST-000337,31.0,Homme,Genève,Suisse,Organic,Bronze,5.0,214.59,17,3595.31,0.212,203,1,Virement,Mobile,False,2022-12-15,retailsense_demo,True
CUST-000338,43.0,Homme,Paris,France,Paid Search,Silver,5.0,25.56,11,298.32,0.188,32,1,Carte,Mobile,False,2022-01-06,retailsense_demo,False
CUST-000339,53.0,Femme,Bruxelles,Belgique,Referral,Bronze,6.0,95.2,25,2341.73,0.133,31,1,Apple Pay,Mobile,True,2022-10-24,retailsense_demo,False
CUST-000340,46.0,Femme,Paris,France,Organic,Bronze,4.0,50.19,13,611.57,0.403,17,2,Carte,Desktop,True,2021-04-10,retailsense_demo,False
CUST-000341,18.0,Homme,Lyon,France,Referral,Silver,2.0,173.03,4,745.78,0.561,48,0,Carte,Mobile,False,2023-10-30,retailsense_demo,False
CUST-000342,43.0,Homme,Lille,France,Organic,Silver,3.0,79.15,13,1028.9,0.713,31,2,Carte,Mobile,False,2024-12-31,retailsense_demo,False
CUST-000343,40.0,Non renseigné,Bordeaux,France,Paid Search,Silver,3.0,47.89,9,420.17,0.348,31,0,Carte,Mobile,True,2025-01-14,retailsense_demo,True
CUST-000344,44.0,Homme,Lille,France,Organic,Bronze,2.0,61.69,4,262.29,0.147,9,0,Carte,Mobile,True,2021-02-07,retailsense_demo,False
CUST-000345,58.0,Homme,Lille,France,Social Media,Platinum,6.0,49.77,18,957.03,0.341,25,1,Carte,Mobile,True,2022-01-18,retailsense_demo,False
CUST-000346,18.0,Femme,Bordeaux,France,Referral,Platinum,4.0,60.54,18,1089.08,0.192,4,1,PayPal,Desktop,True,2024-06-09,retailsense_demo,False
CUST-000347,32.0,Femme,Lyon,France,Referral,Silver,2.0,59.87,6,348.14,0.584,23,0,PayPal,Desktop,True,2023-10-01,retailsense_demo,True
CUST-000348,46.0,Femme,Bordeaux,France,Marketplace,Gold,2.0,48.88,6,292.49,0.26,11,2,PayPal,Desktop,True,2025-10-02,retailsense_demo,False
CUST-000349,20.0,Homme,Bordeaux,France,Social Media,Bronze,2.0,79.81,6,457.34,0.275,92,1,Carte,Mobile,False,2021-04-20,retailsense_demo,True
CUST-000350,57.0,Homme,Liège,Belgique,Referral,Silver,7.0,84.59,16,1348.69,0.465,53,1,Carte,Mobile,False,2023-10-21,retailsense_demo,False
CUST-000351,43.0,Femme,,Belgique,Paid Search,Gold,6.0,,12,498.91,0.304,10,0,Virement,Mobile,True,2024-01-21,retailsense_demo,False
CUST-000352,49.0,Homme,Paris,France,Marketplace,Gold,4.0,31.63,13,419.2,0.587,11,0,Carte,Mobile,True,2024-09-22,retailsense_demo,True
CUST-000353,32.0,Femme,Zurich,Suisse,Social Media,Gold,10.0,81.39,42,3560.55,0.296,6,1,Carte,Mobile,True,2025-07-09,retailsense_demo,False
CUST-000354,49.0,Femme,Lille,France,Marketplace,Silver,4.0,90.5,15,1459.42,0.577,59,1,Carte,Mobile,True,2022-03-24,retailsense_demo,False
CUST-000355,52.0,Femme,Bruxelles,Belgique,Organic,Gold,4.0,99.53,7,734.93,0.371,77,1,Carte,Desktop,False,2024-11-02,retailsense_demo,True
CUST-000356,42.0,Femme,Paris,France,Paid Search,Silver,7.0,91.34,19,1620.5,0.402,14,3,Carte,Mobile,True,2025-07-01,retailsense_demo,True
CUST-000357,42.0,Homme,Namur,Belgique,Referral,Bronze,5.0,149.14,8,1138.07,0.738,45,0,PayPal,Mobile,False,2021-03-06,retailsense_demo,False
CUST-000358,42.0,Femme,Lausanne,Suisse,Organic,Bronze,5.0,113.14,12,1364.52,0.094,5,1,Virement,Mobile,False,2023-04-07,retailsense_demo,False
CUST-000359,29.0,Homme,Bruxelles,Belgique,Organic,Gold,10.0,253.74,35,8536.51,0.161,6,3,Apple Pay,Desktop,False,2025-07-18,retailsense_demo,False
CUST-000360,37.0,Homme,,France,Marketplace,Silver,6.0,310.54,14,4009.74,0.255,12,0,Carte,Mobile,True,2024-07-07,retailsense_demo,False
CUST-000361,37.0,Femme,Bordeaux,France,Paid Search,Silver,2.0,30.15,8,251.01,0.388,8,2,Carte,Desktop,True,2023-03-28,retailsense_demo,False
CUST-000362,44.0,Femme,Lyon,France,Organic,Gold,4.0,24.42,12,286.36,0.378,65,4,PayPal,Mobile,False,2024-12-01,retailsense_demo,False
CUST-000363,51.0,Homme,Paris,France,Paid Search,Silver,14.0,69.86,49,3185.36,0.065,2,5,Carte,Mobile,False,2021-02-13,retailsense_demo,False
CUST-000364,26.0,Femme,Bruxelles,Belgique,Paid Search,Bronze,7.0,89.3,29,2593.44,0.189,75,2,PayPal,Mobile,False,2021-09-04,retailsense_demo,False
CUST-000365,37.0,Homme,Genève,Suisse,Social Media,Bronze,3.0,67.6,11,800.35,0.355,10,0,PayPal,Mobile,True,2021-08-17,retailsense_demo,False
CUST-000366,57.0,Femme,Lille,France,Marketplace,Silver,3.0,98.27,13,1314.0,0.455,15,0,Carte,Mobile,True,2023-06-03,retailsense_demo,False
CUST-000367,30.0,Homme,Bordeaux,France,Marketplace,Gold,4.0,61.58,16,931.44,0.461,7,5,Carte,Desktop,True,2021-02-16,retailsense_demo,False
CUST-000368,29.0,Homme,Bordeaux,France,Social Media,Silver,8.0,50.24,26,1309.35,0.196,3,1,Carte,Desktop,True,2024-05-04,retailsense_demo,False
CUST-000369,41.0,Femme,Lille,France,Social Media,Silver,6.0,54.02,14,804.94,0.091,75,0,PayPal,Mobile,True,2023-03-24,retailsense_demo,False
CUST-000370,49.0,Femme,Bordeaux,France,Paid Search,Silver,4.0,63.68,10,591.41,0.381,17,0,Carte,Mobile,False,2022-04-21,retailsense_demo,False
CUST-000371,39.0,Homme,Lyon,France,Referral,Silver,3.0,105.1,12,1288.99,0.201,23,0,Carte,Mobile,False,2023-06-21,retailsense_demo,False
CUST-000372,55.0,Femme,Liège,Belgique,Organic,Gold,5.0,55.5,8,459.71,0.42,15,0,Carte,Tablet,True,2021-10-13,retailsense_demo,False
CUST-000373,49.0,Femme,Paris,France,Organic,Bronze,4.0,61.03,17,1071.3,0.086,16,1,Virement,Mobile,True,2025-06-01,retailsense_demo,False
CUST-000374,49.0,Femme,Lille,France,Marketplace,Gold,5.0,92.18,12,1044.2,0.665,14,1,Virement,Mobile,True,2023-10-11,retailsense_demo,False
CUST-000375,46.0,Femme,Lille,France,Referral,Silver,3.0,63.73,11,746.65,0.108,27,0,Apple Pay,Mobile,True,2021-11-24,retailsense_demo,False
CUST-000376,67.0,Homme,Bruxelles,Belgique,Paid Search,Bronze,5.0,119.82,12,1397.0,0.223,20,0,Virement,Desktop,False,2025-01-13,retailsense_demo,False
CUST-000377,37.0,Homme,Liège,Belgique,Social Media,Silver,3.0,45.09,13,544.12,0.179,17,1,Carte,Mobile,False,2024-01-20,retailsense_demo,False
CUST-000378,18.0,Femme,Lille,France,Paid Search,Silver,6.0,40.63,10,379.22,0.481,3,2,Carte,Mobile,True,2021-02-06,retailsense_demo,False
CUST-000379,58.0,Homme,Lyon,France,Paid Search,Silver,6.0,81.14,15,1208.89,0.315,11,2,Carte,Mobile,False,2022-12-12,retailsense_demo,False
CUST-000380,34.0,Femme,Lille,France,Paid Search,Gold,8.0,85.12,33,2602.2,0.229,80,3,PayPal,Desktop,True,2024-03-06,retailsense_demo,False
CUST-000381,40.0,Femme,Lyon,France,Organic,Bronze,6.0,46.29,14,676.97,0.319,48,1,PayPal,Mobile,False,2024-02-28,retailsense_demo,True
CUST-000382,55.0,Homme,Lyon,France,Social Media,Bronze,5.0,133.61,12,1697.17,0.259,6,2,Carte,Tablet,False,2024-12-03,retailsense_demo,False
CUST-000383,20.0,Non renseigné,Paris,France,Paid Search,Bronze,1.0,,4,651.45,0.265,26,0,Apple Pay,Desktop,True,2022-05-11,retailsense_demo,False
CUST-000384,24.0,Femme,Genève,Suisse,Paid Search,Bronze,3.0,51.86,12,653.24,0.179,88,1,Carte,Mobile,False,2025-06-02,retailsense_demo,False
CUST-000385,20.0,Femme,Bordeaux,France,Organic,Silver,4.0,143.15,7,1079.21,0.497,34,1,PayPal,Tablet,True,2024-11-28,retailsense_demo,False
CUST-000386,29.0,Homme,Bordeaux,France,Marketplace,Gold,7.0,22.34,23,475.3,0.106,77,1,Virement,Desktop,False,2025-04-26,retailsense_demo,False
CUST-000387,44.0,Homme,Lille,France,Social Media,Silver,3.0,117.51,7,852.19,0.339,78,0,PayPal,Mobile,True,2022-04-07,retailsense_demo,False
CUST-000388,45.0,Femme,Lausanne,Suisse,Marketplace,Bronze,5.0,46.45,11,551.7,0.124,5,1,PayPal,Desktop,True,2021-05-07,retailsense_demo,False
CUST-000389,42.0,Femme,Lausanne,Suisse,Organic,Bronze,4.0,112.0,13,1525.24,0.757,45,1,PayPal,Mobile,False,2025-06-30,retailsense_demo,False
CUST-000390,22.0,Homme,Liège,Belgique,Social Media,Bronze,3.0,44.19,6,265.39,0.29,22,1,Virement,Mobile,True,2021-05-01,retailsense_demo,True
CUST-000391,18.0,Femme,Lyon,France,Referral,Silver,2.0,67.84,6,432.09,0.409,11,0,Virement,Mobile,True,2021-06-24,retailsense_demo,False
CUST-000392,40.0,Femme,,France,Paid Search,Bronze,9.0,47.52,20,982.01,0.093,12,1,Carte,Desktop,False,2023-06-16,retailsense_demo,False
CUST-000393,33.0,Femme,Namur,Belgique,Organic,Silver,4.0,63.27,16,978.63,0.1,43,1,Carte,Desktop,True,2025-09-27,retailsense_demo,False
CUST-000394,45.0,Femme,Liège,Belgique,Organic,Gold,9.0,168.74,28,4516.34,0.403,253,0,Virement,Mobile,True,2022-07-25,retailsense_demo,True
CUST-000395,47.0,Femme,Lille,France,Organic,Silver,2.0,66.57,4,266.8,0.18,17,0,PayPal,Desktop,True,2023-05-18,retailsense_demo,False
CUST-000396,41.0,Homme,Lyon,France,Paid Search,Bronze,4.0,193.05,17,3215.14,0.465,55,2,,Desktop,True,2021-11-19,retailsense_demo,False
CUST-000397,48.0,Homme,Lyon,France,Paid Search,Bronze,7.0,58.25,28,1586.6,0.252,31,0,Carte,Desktop,False,2024-06-27,retailsense_demo,False
CUST-000398,42.0,Homme,Bruxelles,Belgique,Organic,Silver,10.0,143.46,23,3129.52,0.126,18,0,Carte,Mobile,True,2023-03-21,retailsense_demo,False
CUST-000399,45.0,Non renseigné,Bruxelles,Belgique,Social Media,Silver,5.0,32.13,22,745.82,0.472,7,3,Carte,Mobile,True,2021-08-06,retailsense_demo,False
CUST-000400,31.0,Femme,Lyon,France,Organic,Bronze,4.0,61.1,9,567.92,0.497,164,0,Apple Pay,Mobile,True,2022-09-08,retailsense_demo,True
CUST-000401,37.0,Femme,Lille,France,Paid Search,Gold,4.0,54.2,10,527.36,0.41,22,1,Carte,Mobile,True,2022-10-15,retailsense_demo,False
CUST-000402,41.0,Homme,Lille,France,Social Media,Silver,2.0,146.66,5,702.51,0.454,2,0,Carte,Mobile,True,2021-03-26,retailsense_demo,False
CUST-000403,,Femme,Bordeaux,France,Organic,Silver,8.0,76.62,16,1153.05,0.198,18,0,Carte,Mobile,True,2023-07-19,retailsense_demo,False
CUST-000404,34.0,Homme,Paris,France,Organic,Bronze,5.0,25.73,18,434.45,0.146,111,0,Carte,Mobile,True,2025-01-30,retailsense_demo,False
CUST-000405,45.0,Homme,Namur,Belgique,Organic,Bronze,5.0,37.38,16,610.09,0.172,29,3,Carte,Desktop,False,2021-03-10,retailsense_demo,False
CUST-000406,36.0,Femme,Bordeaux,France,Organic,Bronze,3.0,43.12,13,525.44,0.24,0,1,PayPal,Mobile,True,2025-03-31,retailsense_demo,False
CUST-000407,38.0,Femme,Lyon,France,Paid Search,Bronze,5.0,109.77,11,1296.32,0.587,2,1,Carte,Mobile,True,2023-04-01,retailsense_demo,False
CUST-000408,49.0,Femme,Lyon,France,Organic,Silver,3.0,103.17,6,597.16,0.307,16,0,Carte,Desktop,True,2022-04-09,retailsense_demo,False
CUST-000409,18.0,Femme,Lyon,France,Organic,Silver,1.0,60.69,3,168.26,0.405,48,0,Carte,Mobile,True,2022-02-07,retailsense_demo,False
CUST-000410,23.0,Femme,Lille,France,Marketplace,Gold,6.0,53.88,12,683.29,0.407,18,1,Carte,Desktop,False,2022-07-06,retailsense_demo,False
CUST-000411,21.0,Femme,Bordeaux,France,Marketplace,Platinum,8.0,98.88,35,3387.34,0.094,82,1,Virement,Desktop,True,2023-11-10,retailsense_demo,False
CUST-000412,18.0,Homme,Lille,France,Organic,Bronze,6.0,40.77,22,874.3,0.349,11,1,Apple Pay,Mobile,True,2025-01-06,retailsense_demo,False
CUST-000413,31.0,Homme,Liège,Belgique,Paid Search,Bronze,6.0,87.33,23,1886.0,0.063,60,1,PayPal,Mobile,True,2025-09-25,retailsense_demo,False
CUST-000414,48.0,Homme,Lille,France,Paid Search,Gold,11.0,83.83,41,3525.31,0.345,40,4,Virement,Mobile,True,2024-06-14,retailsense_demo,False
CUST-000415,36.0,Femme,Paris,France,Referral,Platinum,7.0,61.45,16,960.96,0.397,21,2,Carte,Mobile,True,2021-03-17,retailsense_demo,False
CUST-000416,41.0,Femme,Lille,France,Referral,Gold,7.0,84.85,13,1160.06,0.222,34,1,Virement,Mobile,True,2022-08-07,retailsense_demo,False
CUST-000417,52.0,Femme,Bruxelles,Belgique,Organic,Bronze,3.0,73.63,8,601.32,0.071,70,0,Carte,Mobile,False,2023-12-12,retailsense_demo,True
CUST-000418,55.0,Femme,Bordeaux,France,Organic,Bronze,3.0,89.01,12,1133.06,0.214,15,0,PayPal,Mobile,False,2023-07-10,retailsense_demo,False
CUST-000419,38.0,Homme,Namur,Belgique,Paid Search,Bronze,6.0,36.95,15,565.16,0.426,45,1,PayPal,Mobile,True,2024-04-19,retailsense_demo,True
CUST-000420,55.0,Femme,Lausanne,Suisse,Referral,Gold,8.0,94.16,12,1180.37,0.205,17,1,Carte,Mobile,True,2021-08-03,retailsense_demo,False
CUST-000421,40.0,Femme,Lyon,France,Marketplace,Silver,2.0,114.75,7,828.52,0.022,48,0,Carte,Mobile,True,2023-09-21,retailsense_demo,True
CUST-000422,29.0,Homme,Lille,France,Organic,Silver,2.0,,4,325.17,0.342,12,1,Carte,Mobile,False,2021-11-11,retailsense_demo,False
CUST-000423,32.0,Femme,Liège,Belgique,Social Media,Silver,6.0,93.56,19,1831.27,0.468,41,1,Carte,Mobile,True,2025-09-02,retailsense_demo,False
CUST-000424,21.0,Femme,Lille,France,Organic,Bronze,2.0,66.5,3,204.73,0.133,30,0,Carte,Desktop,True,2023-07-23,retailsense_demo,False
CUST-000425,28.0,Femme,Lille,France,Social Media,Silver,10.0,107.54,30,2971.5,0.51,13,3,Apple Pay,Desktop,True,2022-12-30,retailsense_demo,False
CUST-000426,,Homme,Paris,France,Marketplace,Bronze,3.0,72.34,8,597.08,0.239,126,1,Carte,Desktop,True,2022-09-08,retailsense_demo,True
CUST-000427,49.0,Homme,,France,Paid Search,Silver,5.0,40.41,21,816.24,0.582,41,1,PayPal,Mobile,False,2025-10-20,retailsense_demo,False
CUST-000428,60.0,Femme,Lyon,France,Organic,Silver,3.0,103.93,11,1150.86,0.467,73,2,PayPal,Mobile,True,2022-10-20,retailsense_demo,False
CUST-000429,,Homme,Lille,France,Social Media,Silver,5.0,32.0,8,240.05,0.437,185,0,Carte,Desktop,True,2021-11-07,retailsense_demo,True
CUST-000430,44.0,Homme,Lyon,France,Paid Search,Bronze,1.0,80.3,4,296.68,0.289,88,0,Carte,Desktop,True,2025-06-22,retailsense_demo,False
CUST-000431,27.0,Homme,Lille,France,Referral,Gold,9.0,58.3,35,1882.14,0.314,97,4,Carte,Tablet,False,2024-04-25,retailsense_demo,False
CUST-000432,45.0,Femme,Lyon,France,Paid Search,Silver,7.0,56.54,24,1282.69,0.395,25,1,Carte,Mobile,False,2023-11-09,retailsense_demo,False
CUST-000433,37.0,Femme,Zurich,Suisse,Referral,Bronze,3.0,76.14,13,913.77,0.301,12,1,Carte,Mobile,True,2024-09-07,retailsense_demo,False
CUST-000434,18.0,Homme,Lyon,France,Organic,Bronze,5.0,49.88,20,938.85,0.18,26,1,Carte,Mobile,True,2023-10-15,retailsense_demo,False
CUST-000435,50.0,Femme,Bordeaux,France,Organic,Silver,5.0,89.65,11,995.43,0.459,11,3,Carte,Desktop,True,2021-08-04,retailsense_demo,False
CUST-000436,32.0,Homme,Lyon,France,Paid Search,Bronze,6.0,72.04,16,1134.29,0.499,49,2,Virement,Desktop,False,2021-07-27,retailsense_demo,False
CUST-000437,33.0,Homme,Lyon,France,Organic,Bronze,5.0,52.13,13,729.79,0.072,56,0,Virement,Desktop,False,2023-01-02,retailsense_demo,False
CUST-000438,26.0,Femme,Lille,France,Paid Search,Bronze,8.0,133.26,24,3356.29,0.339,23,3,Carte,Desktop,True,2021-08-18,retailsense_demo,False
CUST-000439,31.0,Homme,Lyon,France,Social Media,Bronze,4.0,77.35,17,1240.58,0.479,36,1,PayPal,Tablet,True,2021-12-20,retailsense_demo,False
CUST-000440,44.0,Homme,,France,Organic,Silver,6.0,94.9,20,1872.66,0.392,7,2,Apple Pay,Mobile,True,2025-08-21,retailsense_demo,False
CUST-000441,37.0,Homme,Lyon,France,Organic,Silver,4.0,138.37,10,1368.46,0.326,29,1,Carte,Tablet,True,2024-01-17,retailsense_demo,False
CUST-000442,43.0,Femme,Bordeaux,France,Organic,Bronze,2.0,137.29,9,1208.34,0.385,3,1,Carte,Desktop,False,2021-10-28,retailsense_demo,False
CUST-000443,43.0,Homme,Paris,France,Organic,Silver,4.0,92.6,14,1295.5,0.175,45,1,Carte,Desktop,False,2023-10-10,retailsense_demo,False
CUST-000444,55.0,Homme,Lyon,France,Referral,Bronze,3.0,60.63,7,435.92,0.772,6,2,Carte,Tablet,True,2022-12-15,retailsense_demo,False
CUST-000445,35.0,Homme,Lille,France,Marketplace,Bronze,4.0,35.3,17,613.54,0.12,72,1,Virement,Mobile,False,2023-12-03,retailsense_demo,False
CUST-000446,21.0,Homme,,France,Organic,Bronze,5.0,77.42,13,983.42,0.218,48,2,Virement,Desktop,False,2025-11-03,retailsense_demo,False
CUST-000447,52.0,Homme,Lyon,France,Referral,Gold,8.0,118.56,24,2938.74,0.379,6,1,PayPal,Mobile,True,2023-03-07,retailsense_demo,False
CUST-000448,35.0,Femme,Paris,France,Referral,Platinum,7.0,83.1,21,1686.37,0.32,20,1,Carte,Desktop,True,2024-01-26,retailsense_demo,False
CUST-000449,52.0,Femme,Paris,France,Marketplace,Silver,3.0,15.0,13,205.47,0.667,10,2,Virement,Desktop,False,2022-03-03,retailsense_demo,False
CUST-000450,44.0,Femme,Lyon,France,Paid Search,Bronze,6.0,106.45,14,1600.96,0.195,0,0,Carte,Desktop,True,2021-08-13,retailsense_demo,False
CUST-000451,37.0,Homme,Bordeaux,France,Paid Search,Bronze,1.0,109.63,2,212.06,0.188,97,0,Carte,Mobile,False,2025-05-30,retailsense_demo,True
CUST-000452,43.0,Homme,Genève,Suisse,Paid Search,Bronze,1.0,60.67,3,190.29,0.142,1,0,Carte,Desktop,True,2024-03-07,retailsense_demo,False
CUST-000453,62.0,Homme,Bordeaux,France,Referral,Gold,7.0,112.66,29,3431.12,0.597,17,3,Virement,Desktop,False,2024-01-06,retailsense_demo,True
CUST-000454,64.0,Femme,Lille,France,Referral,Bronze,7.0,94.77,13,1230.15,0.153,30,0,PayPal,Desktop,True,2022-08-22,retailsense_demo,False
CUST-000455,40.0,Homme,Paris,France,Paid Search,Platinum,8.0,50.45,17,801.06,0.547,28,1,PayPal,Mobile,True,2023-12-31,retailsense_demo,False
CUST-000456,41.0,Homme,Lausanne,Suisse,Organic,Silver,8.0,129.05,35,4723.68,0.436,15,2,PayPal,Desktop,False,2023-03-06,retailsense_demo,False
CUST-000457,52.0,Femme,Paris,France,Referral,Silver,4.0,38.15,15,563.83,0.247,45,0,Carte,Desktop,True,2021-07-08,retailsense_demo,False
CUST-000458,29.0,Homme,Bordeaux,France,Referral,Gold,8.0,68.21,20,1300.39,0.244,91,0,Carte,Mobile,True,2023-01-22,retailsense_demo,False
CUST-000459,43.0,Homme,Lausanne,Suisse,Paid Search,Bronze,6.0,65.02,15,995.01,0.295,9,2,Virement,Mobile,True,2025-06-10,retailsense_demo,False
CUST-000460,39.0,Homme,Lyon,France,Social Media,Gold,10.0,47.17,29,1354.17,0.412,7,1,Apple Pay,Desktop,True,2023-08-03,retailsense_demo,False
CUST-000461,43.0,Femme,Genève,Suisse,Paid Search,Bronze,4.0,81.11,14,1060.62,0.515,2,2,Carte,Desktop,True,2021-08-15,retailsense_demo,False
CUST-000462,29.0,Homme,Lille,France,Paid Search,Gold,8.0,131.5,25,3541.81,0.514,5,6,Carte,Mobile,True,2023-08-01,retailsense_demo,True
CUST-000463,20.0,Homme,Paris,France,Social Media,Silver,5.0,127.6,19,2325.39,0.194,9,0,Apple Pay,Mobile,True,2021-02-26,retailsense_demo,False
CUST-000464,18.0,Homme,Lyon,France,Referral,Bronze,5.0,99.22,8,795.17,0.657,2,3,Carte,Desktop,True,2021-07-18,retailsense_demo,False
CUST-000465,26.0,Homme,Paris,France,Marketplace,Gold,9.0,31.06,36,1148.13,0.254,40,1,Carte,Tablet,True,2024-08-21,retailsense_demo,False
CUST-000466,33.0,Non renseigné,Lausanne,Suisse,Paid Search,Bronze,4.0,36.92,7,1940.16,0.514,38,1,Carte,Mobile,False,2023-11-30,retailsense_demo,False
CUST-000467,35.0,Femme,Lille,France,Paid Search,Bronze,6.0,75.93,25,1970.86,0.246,9,5,Carte,Desktop,True,2025-01-08,retailsense_demo,False
CUST-000468,62.0,Homme,Lausanne,Suisse,Paid Search,Gold,5.0,68.96,8,564.79,0.436,35,1,PayPal,Mobile,False,2024-12-28,retailsense_demo,False
CUST-000469,52.0,Femme,Paris,France,Organic,Silver,4.0,55.2,8,441.14,0.614,21,0,PayPal,Mobile,True,2024-02-20,retailsense_demo,False
CUST-000470,27.0,Non renseigné,Lyon,France,Paid Search,Gold,5.0,174.96,10,1757.53,0.408,47,0,Carte,Desktop,True,2023-11-20,retailsense_demo,False
CUST-000471,43.0,Femme,Zurich,Suisse,Organic,Silver,5.0,73.76,11,870.4,0.663,6,1,Carte,Mobile,True,2024-03-21,retailsense_demo,False
CUST-000472,34.0,Femme,Paris,France,Paid Search,Silver,11.0,90.95,30,2908.02,0.104,78,3,PayPal,Mobile,True,2022-05-14,retailsense_demo,False
CUST-000473,36.0,Homme,Genève,Suisse,Organic,Bronze,4.0,112.64,14,1479.05,0.256,27,0,Carte,Tablet,True,2025-03-08,retailsense_demo,False
CUST-000474,41.0,Femme,Paris,France,Paid Search,Bronze,1.0,71.98,4,281.87,0.241,21,0,Carte,Mobile,False,2023-08-13,retailsense_demo,False
CUST-000475,46.0,Homme,Namur,Belgique,Referral,Platinum,11.0,243.16,34,8289.54,0.557,32,3,Carte,Mobile,True,2021-08-12,retailsense_demo,False
CUST-000476,35.0,Femme,Paris,France,Organic,Bronze,4.0,44.64,12,571.67,0.397,84,1,Virement,Mobile,True,2022-05-16,retailsense_demo,False
CUST-000477,,Non renseigné,,France,Social Media,Silver,6.0,52.41,15,825.96,0.233,25,1,Apple Pay,Mobile,False,2024-12-05,retailsense_demo,True
CUST-000478,25.0,Homme,Bordeaux,France,Marketplace,Bronze,1.0,44.59,4,175.11,0.257,12,0,Carte,Desktop,True,2024-10-03,retailsense_demo,False
CUST-000479,39.0,Femme,Lille,France,Social Media,Bronze,3.0,148.42,5,787.98,0.736,66,1,,Mobile,False,2021-06-06,retailsense_demo,False
CUST-000480,70.0,Homme,Lyon,France,Organic,Silver,9.0,103.03,22,2222.43,0.249,19,1,Virement,Mobile,True,2023-02-04,retailsense_demo,False
CUST-000481,42.0,Femme,Paris,France,Paid Search,Gold,8.0,53.99,14,728.19,0.297,23,1,Carte,Mobile,True,2021-08-27,retailsense_demo,False
CUST-000482,56.0,Homme,Bruxelles,Belgique,Social Media,Gold,6.0,46.31,13,612.6,0.091,71,0,Apple Pay,Desktop,True,2021-09-24,retailsense_demo,False
CUST-000483,40.0,Homme,Paris,France,Paid Search,Gold,2.0,136.28,7,932.0,0.589,53,0,Carte,Desktop,True,2023-10-12,retailsense_demo,False
CUST-000484,46.0,Homme,Namur,Belgique,Organic,Bronze,5.0,83.4,9,765.27,0.358,12,1,PayPal,Mobile,True,2023-05-10,retailsense_demo,False
CUST-000485,38.0,Femme,Genève,Suisse,Paid Search,Silver,5.0,137.97,9,1223.74,0.248,16,0,PayPal,Desktop,False,2024-02-19,retailsense_demo,False
CUST-000486,37.0,Femme,Paris,France,Social Media,Bronze,4.0,68.11,16,1141.34,0.2,80,1,Carte,Tablet,True,2022-10-31,retailsense_demo,False
CUST-000487,30.0,Homme,Bordeaux,France,Organic,Silver,2.0,89.62,4,384.52,0.316,5,0,Virement,Mobile,False,2022-10-08,retailsense_demo,False
CUST-000488,44.0,Homme,Lyon,France,Social Media,Bronze,2.0,80.97,7,545.98,0.37,22,0,PayPal,Mobile,True,2022-08-18,retailsense_demo,False
CUST-000489,29.0,Homme,Lyon,France,Organic,Silver,4.0,51.96,10,520.41,0.037,40,1,Carte,Desktop,True,2021-09-30,retailsense_demo,False
CUST-000490,47.0,Femme,Lille,France,Paid Search,Bronze,4.0,65.42,17,1152.06,0.244,26,2,PayPal,Desktop,True,2022-05-02,retailsense_demo,False
CUST-000491,52.0,Femme,Liège,Belgique,Referral,Gold,6.0,39.71,22,825.83,0.396,24,1,Apple Pay,Mobile,False,2025-06-04,retailsense_demo,False
CUST-000492,43.0,Homme,Bordeaux,France,Organic,Gold,7.0,88.87,12,1116.93,0.406,77,1,Virement,Mobile,True,2024-03-21,retailsense_demo,False
CUST-000493,36.0,Femme,Lyon,France,Social Media,Gold,9.0,101.03,38,3890.04,0.406,24,2,PayPal,Desktop,False,2023-02-27,retailsense_demo,False
CUST-000494,44.0,Femme,Namur,Belgique,Paid Search,Bronze,1.0,112.76,3,319.33,0.504,45,0,Carte,Desktop,True,2022-11-18,retailsense_demo,False
CUST-000495,35.0,Homme,Bordeaux,France,Paid Search,Platinum,10.0,96.54,24,2453.43,0.352,80,1,,Mobile,False,2021-09-24,retailsense_demo,False
CUST-000496,50.0,Femme,Lyon,France,Marketplace,Bronze,7.0,65.92,25,1628.7,0.081,3,3,Carte,Mobile,False,2023-11-26,retailsense_demo,False
CUST-000497,18.0,Homme,Lyon,France,Paid Search,Bronze,5.0,147.66,18,2520.44,0.458,79,0,Virement,Mobile,False,2021-12-08,retailsense_demo,True
CUST-000498,35.0,Femme,Zurich,Suisse,Organic,Bronze,4.0,107.59,10,1023.44,0.149,0,2,Virement,Tablet,True,2024-01-10,retailsense_demo,False
CUST-000499,18.0,Homme,Paris,France,Marketplace,Bronze,5.0,136.52,13,1855.89,0.4,54,0,Apple Pay,Desktop,True,2025-03-18,retailsense_demo,False
